Customer_ID,Age,Gender,City,Marital_Status,Education,Occupation,Income,Preferred_Language,Preferred_Channel,Preferred_Time
HL01863,55,Female,Manchester,Married,Bachelor's Degree,Doctor,55399.224,English,Phone,Anytime
HL01864,24,Female,Coventry,Married,Bachelor's Degree,Manager,13404.48,French,In-Person Meeting,Afternoon
HL01865,20,Female,London,Single,Bachelor's Degree,Doctor,25342.836,English,Text,Evening
HL01866,34,Male,Nottingham,Divorced,Associate Degree,Doctor,78142.74,French,Email,Afternoon
HL01867,33,Male,Leeds,Widowed,Master's Degree,Artist,49930.596,Spanish,Email,Afternoon
HL01868,20,Male,Manchester,Married,Master's Degree,Salesperson,23998.476,English,Text,Afternoon
HL01869,25,Male,London,Single,Bachelor's Degree,Doctor,23571.828,English,Text,Evening
HL01870,28,Male,Manchester,Single,Doctorate,Teacher,22331.952,English,Text,Evening
HL01871,24,Male,Liverpool,Single,Bachelor's Degree,Nurse,16537.956,English,Text,Afternoon
HL01872,24,Male,Birmingham,Divorced,Master's Degree,Lawyer,20659.488,English,Phone,Evening
HL01873,25,Male,Manchester,Single,Master's Degree,Entrepreneur,25102.452,English,Text,Evening
HL01874,28,Male,London,Single,Bachelor's Degree,Teacher,29793.072,Chinese,Mail,Evening
HL01875,26,Female,Edinburgh,Single,Bachelor's Degree,Teacher,17055.312,Panjabi,Text,Evening
HL01876,46,Male,Glasgow,Single,Master's Degree,Teacher,71796.48,English,Phone,Evening
HL01877,30,Female,Birmingham,Single,Bachelor's Degree,Teacher,23304.54,English,Text,Morning
HL01878,25,Female,Sheffield,Single,Bachelor's Degree,Lawyer,28315.692,English,Email,Anytime
HL01879,44,Female,Leeds,Married,Associate Degree,Entrepreneur,60730.008,English,Phone,Afternoon
HL01880,35,Female,Leeds,Divorced,Master's Degree,Lawyer,97659.156,English,In-Person Meeting,Afternoon
HL01881,28,Male,Coventry,Divorced,Associate Degree,Lawyer,71713.548,English,Text,Morning
HL01882,19,Male,Leeds,Single,Associate Degree,Teacher,15909.648,English,Text,Evening
HL01883,48,Male,Glasgow,Single,Associate Degree,Engineer,86597.568,English,Email,Evening
HL01884,40,Male,Birmingham,Single,Bachelor's Degree,Doctor,139933.32,English,Email,Afternoon
HL01885,45,Male,Glasgow,Divorced,Bachelor's Degree,Doctor,101798.472,English,Phone,Afternoon
HL01886,36,Female,Manchester,Divorced,Bachelor's Degree,Lawyer,88872.48,English,Phone,Morning
HL01887,50,Male,Coventry,Married,Doctorate,Doctor,51480.072,English,Mail,Afternoon
HL01888,32,Male,Leeds,Single,Master's Degree,Doctor,11551.1628,Spanish,Phone,Evening
HL01889,37,Male,Manchester,Single,Bachelor's Degree,Nurse,99528.84,English,In-Person Meeting,Anytime
HL01890,60,Male,Birmingham,Divorced,Doctorate,Nurse,111464.136,French,Email,Morning
HL01891,48,Male,Edinburgh,Single,Doctorate,Doctor,102525.492,English,In-Person Meeting,Morning
HL01892,50,Male,London,Divorced,Doctorate,Doctor,80974.44,English,Email,Morning
HL01893,41,Male,London,Divorced,Bachelor's Degree,Lawyer,92445.024,English,In-Person Meeting,Morning
HL01894,49,Male,Birmingham,Single,Master's Degree,Lawyer,98442.168,English,Phone,Morning
HL01895,32,Male,Liverpool,Divorced,Doctorate,Manager,78049.344,English,In-Person Meeting,Morning
HL01896,49,Female,Liverpool,Widowed,Master's Degree,Manager,45846.108,English,Phone,Afternoon
HL01897,53,Male,London,Single,Master's Degree,Doctor,45893.628,French,Email,Afternoon
HL01898,53,Female,London,Married,Bachelor's Degree,Nurse,63067.428,French,Email,Afternoon
HL01899,42,Male,Glasgow,Divorced,Doctorate,Salesperson,87810.804,English,Email,Morning
HL01900,37,Male,London,Single,Associate Degree,Engineer,71383.98,English,Email,Weekends
HL01901,26,Male,Leeds,Separated,Associate Degree,Entrepreneur,26816.556,English,Text,Afternoon
HL01902,56,Male,London,Widowed,Doctorate,Entrepreneur,50006.16,English,Phone,Morning
HL01903,68,Female,Cardiff,Widowed,Bachelor's Degree,Engineer,47117.028,English,Mail,Afternoon
HL01904,20,Male,London,Married,Master's Degree,Entrepreneur,25350.312,English,In-Person Meeting,Evening
HL01905,55,Female,London,Single,Master's Degree,Manager,81996.384,Spanish,Text,Evening
HL01906,49,Male,Bristol,Single,Doctorate,Salesperson,101857.224,English,Phone,Morning
HL01907,71,Female,Sheffield,Widowed,Associate Degree,Teacher,52823.544,English,Email,Evening
HL01908,35,Male,Manchester,Single,High School Diploma,Lawyer,92563.068,English,Email,Weekends
HL01909,33,Male,Liverpool,Single,High School Diploma,Lawyer,67277.22,English,Email,Morning
HL01910,56,Female,Edinburgh,Divorced,Associate Degree,Engineer,122757.6,English,In-Person Meeting,Afternoon
HL01911,39,Female,London,Widowed,Master's Degree,Teacher,48913.128,French,Phone,Afternoon
HL01912,36,Male,Birmingham,Divorced,Doctorate,Lawyer,101000.712,English,Mail,Afternoon
HL01913,35,Female,Liverpool,Single,Doctorate,Nurse,17471.34,English,Phone,Evening
HL01914,42,Female,Birmingham,Widowed,Associate Degree,Engineer,52814.172,English,Email,Evening
HL01915,21,Female,London,Single,Associate Degree,Doctor,17436.216,English,Email,Afternoon
HL01916,27,Male,Newcastle upon Tyne,Divorced,Master's Degree,Engineer,136809.48,French,Email,Evening
HL01917,37,Female,Bradford,Single,Master's Degree,Lawyer,76862.124,English,In-Person Meeting,Morning
HL01918,30,Female,Birmingham,Single,Associate Degree,Nurse,24392.856,English,Text,Evening
HL01919,52,Female,Sheffield,Widowed,Associate Degree,Doctor,75025.38,French,Email,Evening
HL01920,43,Female,London,Widowed,Bachelor's Degree,Teacher,75149.208,English,Mail,Afternoon
HL01921,53,Male,Sheffield,Married,Bachelor's Degree,Salesperson,62608.56,French,Phone,Afternoon
HL01922,44,Male,Leicester,Married,Bachelor's Degree,Teacher,62918.364,English,In-Person Meeting,Afternoon
HL01923,39,Male,Sheffield,Single,Doctorate,Artist,145862.64,English,Email,Afternoon
HL01924,44,Male,Manchester,Divorced,Master's Degree,Lawyer,120998.4,English,Email,Morning
HL01925,42,Female,Leeds,Married,Associate Degree,Lawyer,53873.64,English,Email,Morning
HL01926,40,Male,Manchester,Married,High School Diploma,Engineer,29214.036,English,Email,Anytime
HL01927,55,Female,Cardiff,Widowed,High School Diploma,Doctor,82621.788,English,Text,Afternoon
HL01928,54,Female,Manchester,Married,Bachelor's Degree,Lawyer,82206.144,English,Text,Anytime
HL01929,37,Male,Cardiff,Divorced,Master's Degree,Manager,72687.276,English,Email,Afternoon
HL01930,80,Female,Birmingham,Married,Doctorate,Nurse,64159.824,Chinese,Mail,Evening
HL01931,76,Female,Sheffield,Widowed,Bachelor's Degree,Artist,54810.096,English,Text,Anytime
HL01932,54,Male,Nottingham,Single,Doctorate,Doctor,76966.512,English,Email,Afternoon
HL01933,45,Male,London,Divorced,Master's Degree,Doctor,106694.544,English,Email,Afternoon
HL01934,33,Male,Leicester,Divorced,Doctorate,Artist,67678.692,English,In-Person Meeting,Morning
HL01935,52,Female,London,Married,Doctorate,Lawyer,68322.408,English,In-Person Meeting,Afternoon
HL01936,59,Female,London,Divorced,Bachelor's Degree,Entrepreneur,71400.072,English,Text,Afternoon
HL01937,26,Male,Manchester,Divorced,Bachelor's Degree,Entrepreneur,16131.936,French,Text,Evening
HL01938,23,Male,Glasgow,Divorced,High School Diploma,Teacher,18099,English,Text,Anytime
HL01939,42,Female,Birmingham,Married,Master's Degree,Nurse,50892.348,Panjabi,Email,Afternoon
HL01940,51,Male,Nottingham,Single,Doctorate,Nurse,92477.484,English,Email,Morning
HL01941,39,Male,Portsmouth,Divorced,Doctorate,Teacher,106868.604,English,Mail,Morning
HL01942,24,Female,Southampton,Single,Bachelor's Degree,Manager,17895.756,English,Text,Anytime
HL01943,55,Female,Southampton,Married,Associate Degree,Artist,88676.58,English,In-Person Meeting,Afternoon
HL01944,55,Female,Birmingham,Married,Doctorate,Artist,62333.4,English,Email,Afternoon
HL01945,46,Female,Manchester,Married,Associate Degree,Engineer,71352.132,English,Email,Afternoon
HL01946,26,Female,Manchester,Married,Associate Degree,Doctor,28674.648,English,Email,Anytime
HL01947,46,Male,Liverpool,Single,Doctorate,Manager,87610.656,Portuguese,Phone,Afternoon
HL01948,29,Female,Liverpool,Separated,Master's Degree,Lawyer,68485.308,English,Phone,Morning
HL01949,37,Male,Sheffield,Single,Bachelor's Degree,Doctor,72030.204,Spanish,In-Person Meeting,Weekends
HL01950,38,Male,Leicester,Divorced,Master's Degree,Engineer,64371.756,English,Email,Morning
HL01951,56,Female,Liverpool,Married,Bachelor's Degree,Artist,55662.3,English,Mail,Afternoon
HL01952,59,Female,Sheffield,Married,Master's Degree,Entrepreneur,70222.332,Spanish,Phone,Evening
HL01953,29,Female,Birmingham,Single,Bachelor's Degree,Doctor,27078.18,English,Email,Evening
HL01954,21,Male,Manchester,Single,Bachelor's Degree,Nurse,28409.784,English,Email,Evening
HL01955,20,Male,Manchester,Single,Associate Degree,Salesperson,23130.612,English,Text,Evening
HL01956,33,Male,Birmingham,Single,Associate Degree,Manager,87004.896,English,Email,Morning
HL01957,47,Female,London,Married,Doctorate,Artist,58546.584,English,Email,Afternoon
HL01958,47,Male,London,Married,Associate Degree,Nurse,73923.048,Spanish,Email,Afternoon
HL01959,34,Male,Bristol,Married,Master's Degree,Engineer,26267.532,Chinese,Text,Evening
HL01960,53,Female,Nottingham,Single,Master's Degree,Lawyer,15059.004,English,Text,Evening
HL01961,50,Male,Nottingham,Widowed,Bachelor's Degree,Entrepreneur,65145.084,Spanish,Email,Afternoon
HL01962,62,Female,Leicester,Widowed,Bachelor's Degree,Teacher,72546.588,English,In-Person Meeting,Morning
HL01963,21,Female,Kingston upon Hull,Married,Master's Degree,Engineer,25381.404,English,Email,Evening
HL01964,45,Female,Belfast,Divorced,High School Diploma,Doctor,75307.644,English,Email,Morning
HL01965,36,Male,Leicester,Divorced,Master's Degree,Engineer,61800.612,English,Email,Morning
HL01966,30,Male,Leeds,Single,Bachelor's Degree,Lawyer,18422.76,English,Text,Morning
HL01967,36,Male,London,Single,Master's Degree,Doctor,88478.172,English,Email,Afternoon
HL01968,56,Male,Leeds,Married,Doctorate,Manager,38665.008,English,Email,Anytime
HL01969,66,Female,Leeds,Married,Associate Degree,Teacher,37209.936,Urdu,Email,Evening
HL01970,26,Male,Leicester,Married,Bachelor's Degree,Manager,23938.428,English,Text,Evening
HL01971,61,Female,Portsmouth,Married,Bachelor's Degree,Entrepreneur,39522.3,English,Email,Evening
HL01972,49,Male,Leeds,Divorced,Associate Degree,Manager,75009.588,Arabic,Email,Morning
HL01973,28,Female,Bristol,Single,Master's Degree,Manager,13383.504,English,Email,Evening
HL01974,31,Male,Edinburgh,Single,Master's Degree,Doctor,120656.4,English,Email,Afternoon
HL01975,32,Female,Leicester,Married,Doctorate,Engineer,54991.176,Panjabi,Text,Morning
HL01976,45,Female,London,Widowed,Bachelor's Degree,Manager,53001.744,Spanish,Email,Evening
HL01977,26,Female,Stoke-on-Trent,Single,Bachelor's Degree,Entrepreneur,25185.888,English,Text,Anytime
HL01978,47,Male,Coventry,Single,Bachelor's Degree,Engineer,54678.24,English,Email,Anytime
HL01979,53,Male,Liverpool,Widowed,Doctorate,Doctor,73189.524,English,In-Person Meeting,Evening
HL01980,51,Female,Sheffield,Married,Doctorate,Artist,44702.424,Arabic,In-Person Meeting,Morning
HL01981,26,Female,London,Divorced,Bachelor's Degree,Entrepreneur,26515.428,English,Email,Weekends
HL01982,37,Male,London,Widowed,Master's Degree,Salesperson,39711.048,English,Phone,Afternoon
HL01983,61,Female,Glasgow,Widowed,Doctorate,Salesperson,78904.932,Spanish,Email,Evening
HL01984,49,Male,Bradford,Widowed,Doctorate,Doctor,60714.984,French,Text,Afternoon
HL01985,24,Male,Birmingham,Single,Master's Degree,Engineer,19054.584,English,Phone,Evening
HL01986,48,Male,Portsmouth,Divorced,Master's Degree,Teacher,130474.2,English,Email,Morning
HL01987,50,Male,Bradford,Married,Doctorate,Nurse,43121.208,Arabic,Mail,Afternoon
HL01988,32,Male,London,Divorced,Bachelor's Degree,Manager,77235.096,Spanish,Email,Afternoon
HL01989,31,Female,London,Single,Master's Degree,Teacher,19815.192,English,Email,Evening
HL01990,39,Male,Birmingham,Separated,Master's Degree,Doctor,96020.532,English,Email,Weekends
HL01991,47,Female,Manchester,Single,Bachelor's Degree,Engineer,90979.8,English,In-Person Meeting,Afternoon
HL01992,66,Male,Leicester,Married,Doctorate,Doctor,60344.04,English,Email,Evening
HL01993,32,Female,Birmingham,Married,Master's Degree,Doctor,57145.32,Romanian,Mail,Evening
HL01994,32,Female,London,Single,High School Diploma,Artist,22082.784,Spanish,Text,Afternoon
HL01995,23,Male,Liverpool,Single,Doctorate,Manager,22487.772,English,Text,Evening
HL01996,61,Female,Liverpool,Married,Bachelor's Degree,Engineer,45655.98,English,Email,Weekends
HL01997,24,Male,Belfast,Married,Bachelor's Degree,Lawyer,22271.148,Urdu,Email,Morning
HL01998,28,Female,Coventry,Single,Associate Degree,Doctor,23643.492,English,Email,Morning
HL01999,35,Male,London,Widowed,High School Diploma,Engineer,32161.944,French,Email,Afternoon
HL02000,56,Male,Leicester,Divorced,Bachelor's Degree,Teacher,102639.636,English,Text,Weekends
HL02001,53,Female,Glasgow,Married,Master's Degree,Manager,63119.976,English,In-Person Meeting,Afternoon
HL02002,50,Female,Glasgow,Married,Doctorate,Manager,52143.276,English,Phone,Afternoon
HL02003,33,Male,Belfast,Separated,Bachelor's Degree,Doctor,14576.892,English,In-Person Meeting,Evening
HL02004,53,Female,Edinburgh,Widowed,Doctorate,Artist,56233.908,English,Phone,Morning
HL02005,44,Male,Manchester,Divorced,Doctorate,Doctor,90079.644,English,Email,Evening
HL02006,38,Female,London,Divorced,High School Diploma,Lawyer,100175.94,Romanian,In-Person Meeting,Morning
HL02007,39,Female,Liverpool,Married,Associate Degree,Nurse,32105.46,English,Phone,Morning
HL02008,29,Female,Leeds,Divorced,Bachelor's Degree,Artist,112904.664,Urdu,Phone,Morning
HL02009,47,Female,Liverpool,Widowed,Doctorate,Doctor,69866.676,English,Phone,Evening
HL02010,23,Female,Leicester,Divorced,High School Diploma,Engineer,20220.42,English,Text,Anytime
HL02011,25,Female,Manchester,Single,Master's Degree,Nurse,19921.332,English,Text,Evening
HL02012,51,Female,London,Divorced,Associate Degree,Artist,55399.32,English,Phone,Afternoon
HL02013,21,Female,London,Single,High School Diploma,Doctor,21623.304,English,In-Person Meeting,Evening
HL02014,55,Female,London,Married,Bachelor's Degree,Doctor,60993.36,English,Email,Evening
HL02015,36,Female,Liverpool,Divorced,Bachelor's Degree,Lawyer,88817.268,English,Phone,Evening
HL02016,41,Male,Portsmouth,Widowed,Doctorate,Doctor,65776.44,French,Email,Afternoon
HL02017,51,Female,Glasgow,Widowed,Associate Degree,Teacher,62187.996,English,Text,Morning
HL02018,42,Female,London,Single,Master's Degree,Engineer,120073.44,Panjabi,Phone,Afternoon
HL02019,36,Female,Liverpool,Single,Doctorate,Manager,25863.384,English,Text,Afternoon
HL02020,23,Male,London,Married,High School Diploma,Manager,15593.184,English,Phone,Morning
HL02021,21,Female,Manchester,Divorced,Master's Degree,Engineer,45912.648,English,Email,Evening
HL02022,38,Male,Glasgow,Single,Doctorate,Manager,72774.864,English,Email,Morning
HL02023,40,Female,Birmingham,Married,Bachelor's Degree,Entrepreneur,81118.68,French,Mail,Afternoon
HL02024,26,Female,London,Single,Master's Degree,Artist,22414.308,English,Phone,Evening
HL02025,26,Female,London,Divorced,Master's Degree,Nurse,17994.24,English,Email,Afternoon
HL02026,20,Male,Birmingham,Married,Bachelor's Degree,Teacher,14643.216,English,Text,Evening
HL02027,40,Female,Southampton,Widowed,Doctorate,Artist,67685.268,Chinese,Phone,Weekends
HL02028,20,Female,Manchester,Single,Associate Degree,Nurse,24782.58,Spanish,Text,Anytime
HL02029,30,Male,Portsmouth,Single,High School Diploma,Entrepreneur,21217.224,English,Phone,Afternoon
HL02030,46,Male,Liverpool,Separated,Associate Degree,Manager,79992.552,English,Email,Morning
HL02031,41,Female,London,Divorced,Master's Degree,Entrepreneur,14828.952,English,Email,Weekends
HL02032,36,Male,Birmingham,Divorced,Master's Degree,Manager,125980.56,English,Email,Afternoon
HL02033,27,Female,Bradford,Single,Bachelor's Degree,Nurse,31874.004,Spanish,Text,Afternoon
HL02034,37,Male,Nottingham,Single,Bachelor's Degree,Entrepreneur,24817.98,English,Mail,Evening
HL02035,42,Male,London,Single,Doctorate,Nurse,85930.584,French,Email,Afternoon
HL02036,27,Female,Kingston upon Hull,Single,Master's Degree,Nurse,22311.48,English,Text,Weekends
HL02037,27,Male,London,Single,Bachelor's Degree,Lawyer,11769.0252,Spanish,Text,Evening
HL02038,43,Male,Liverpool,Single,Associate Degree,Lawyer,93993.132,Portuguese,Email,Afternoon
HL02039,27,Male,Leeds,Married,Doctorate,Doctor,22080.648,English,Text,Evening
HL02040,35,Male,Birmingham,Single,Doctorate,Lawyer,105160.08,English,Phone,Morning
HL02041,58,Female,London,Married,Bachelor's Degree,Nurse,66132.336,English,Phone,Afternoon
HL02042,21,Male,Glasgow,Single,Bachelor's Degree,Manager,20187.264,English,Text,Morning
HL02043,57,Female,Sheffield,Married,Doctorate,Salesperson,46080.552,French,Email,Morning
HL02044,36,Male,Cardiff,Single,Associate Degree,Manager,114709.992,English,In-Person Meeting,Weekends
HL02045,29,Male,Liverpool,Single,Master's Degree,Engineer,23465.808,English,In-Person Meeting,Evening
HL02046,47,Female,Belfast,Single,Bachelor's Degree,Doctor,69070.8,French,Text,Morning
HL02047,21,Male,Liverpool,Single,Associate Degree,Teacher,24468.12,English,Text,Evening
HL02048,24,Male,Nottingham,Separated,High School Diploma,Manager,13081.14,English,Text,Anytime
HL02049,36,Female,Southampton,Widowed,Associate Degree,Teacher,34875.072,English,Mail,Afternoon
HL02050,50,Female,Birmingham,Married,Associate Degree,Nurse,53484.588,Chinese,Text,Afternoon
HL02051,42,Male,Bristol,Married,High School Diploma,Doctor,53279.952,English,Email,Evening
HL02052,49,Male,Leeds,Divorced,Master's Degree,Engineer,128957.76,Chinese,Mail,Morning
HL02053,33,Male,Birmingham,Married,High School Diploma,Manager,20639.136,Romanian,Text,Evening
HL02054,33,Male,Liverpool,Divorced,Master's Degree,Manager,58479.612,English,Email,Morning
HL02055,45,Female,London,Divorced,Master's Degree,Manager,80574.516,English,Email,Morning
HL02056,36,Female,Glasgow,Widowed,Master's Degree,Teacher,76455.624,English,Phone,Morning
HL02057,21,Male,Bristol,Married,Bachelor's Degree,Artist,22378.068,English,Email,Anytime
HL02058,24,Female,Belfast,Single,Associate Degree,Teacher,21541.428,English,Text,Evening
HL02059,31,Female,Edinburgh,Separated,High School Diploma,Engineer,32103.948,English,Mail,Evening
HL02060,40,Male,Southampton,Divorced,Associate Degree,Doctor,63167.16,English,Phone,Morning
HL02061,20,Female,Bristol,Single,Master's Degree,Nurse,21609.252,Spanish,Text,Anytime
HL02062,60,Female,Birmingham,Widowed,Master's Degree,Teacher,56960.412,English,Phone,Morning
HL02063,36,Male,Manchester,Separated,Associate Degree,Manager,95918.208,English,Email,Afternoon
HL02064,33,Male,London,Divorced,Bachelor's Degree,Manager,83706.276,English,Email,Morning
HL02065,26,Female,Glasgow,Married,Master's Degree,Doctor,17449.908,Romanian,Mail,Anytime
HL02066,54,Male,Sheffield,Married,High School Diploma,Manager,95742.132,Romanian,Phone,Morning
HL02067,65,Female,Manchester,Widowed,Doctorate,Salesperson,78052.548,English,Email,Evening
HL02068,43,Female,London,Widowed,Master's Degree,Manager,58705.5,English,Email,Afternoon
HL02069,25,Male,Birmingham,Single,Master's Degree,Salesperson,19985.892,English,Email,Evening
HL02070,51,Male,Liverpool,Single,Bachelor's Degree,Entrepreneur,135637.32,Panjabi,In-Person Meeting,Morning
HL02071,40,Male,Leeds,Married,Master's Degree,Lawyer,50980.368,Panjabi,Email,Afternoon
HL02072,42,Female,Cardiff,Married,Bachelor's Degree,Doctor,33357.336,English,Phone,Afternoon
HL02073,45,Female,Birmingham,Divorced,Bachelor's Degree,Manager,111725.916,French,Email,Afternoon
HL02074,29,Male,Coventry,Single,High School Diploma,Nurse,21852.984,French,Mail,Evening
HL02075,29,Male,Manchester,Single,Associate Degree,Entrepreneur,28808.076,English,Email,Evening
HL02076,20,Female,Leicester,Single,High School Diploma,Nurse,22447.452,English,Text,Evening
HL02077,33,Female,London,Single,Bachelor's Degree,Lawyer,19801.404,English,Text,Afternoon
HL02078,25,Female,Leeds,Married,High School Diploma,Nurse,14579.1,English,In-Person Meeting,Evening
HL02079,43,Male,Manchester,Divorced,Doctorate,Manager,108963.252,Romanian,In-Person Meeting,Evening
HL02080,49,Female,London,Widowed,Bachelor's Degree,Doctor,68839.164,English,Email,Evening
HL02081,29,Male,Coventry,Single,Bachelor's Degree,Entrepreneur,21142.308,English,Text,Anytime
HL02082,45,Female,Manchester,Divorced,Bachelor's Degree,Manager,77174.652,English,Text,Morning
HL02083,21,Female,Leicester,Married,Bachelor's Degree,Teacher,14182.608,English,Text,Evening
HL02084,36,Male,Newcastle upon Tyne,Single,Bachelor's Degree,Lawyer,76237.512,English,Text,Morning
HL02085,26,Female,Portsmouth,Divorced,Associate Degree,Lawyer,13039.212,English,Text,Evening
HL02086,44,Female,Leicester,Widowed,Doctorate,Lawyer,50033.916,Spanish,Mail,Afternoon
HL02087,31,Male,Bristol,Married,Associate Degree,Manager,52189.356,Spanish,Mail,Anytime
HL02088,36,Female,London,Married,Associate Degree,Lawyer,69518.064,English,Email,Evening
HL02089,47,Female,Glasgow,Married,Associate Degree,Engineer,66696.96,English,Email,Morning
HL02090,41,Female,Cardiff,Single,Associate Degree,Manager,93139.968,English,Email,Afternoon
HL02091,35,Female,Birmingham,Single,Associate Degree,Manager,33851.46,English,Email,Weekends
HL02092,31,Male,Glasgow,Married,Bachelor's Degree,Doctor,24828.696,Spanish,Text,Morning
HL02093,29,Male,Leeds,Single,High School Diploma,Manager,20275.824,English,Text,Afternoon
HL02094,39,Female,Manchester,Single,Associate Degree,Manager,90843.612,English,Email,Morning
HL02095,49,Female,London,Married,Master's Degree,Artist,44735.328,English,Email,Morning
HL02096,53,Male,Leeds,Separated,Doctorate,Lawyer,70124.904,Romanian,Email,Afternoon
HL02097,31,Male,London,Single,High School Diploma,Manager,137729.04,English,Email,Anytime
HL02098,58,Male,Leeds,Married,Doctorate,Manager,49815.744,Spanish,In-Person Meeting,Evening
HL02099,49,Female,Leeds,Married,Doctorate,Teacher,68414.82,English,In-Person Meeting,Anytime
HL02100,30,Female,Glasgow,Single,Associate Degree,Entrepreneur,17423.208,English,Text,Evening
HL02101,50,Male,Sheffield,Married,Doctorate,Manager,91844.772,English,Email,Evening
HL02102,52,Male,Belfast,Married,Bachelor's Degree,Artist,65922.36,English,Email,Evening
HL02103,32,Female,Liverpool,Married,Bachelor's Degree,Doctor,55569.672,English,Email,Afternoon
HL02104,43,Male,Glasgow,Divorced,Master's Degree,Lawyer,87426.036,English,In-Person Meeting,Morning
HL02105,37,Female,London,Widowed,Associate Degree,Manager,73191.504,Portuguese,Email,Evening
HL02106,26,Male,Kingston upon Hull,Divorced,Bachelor's Degree,Salesperson,106836.564,English,Mail,Morning
HL02107,34,Male,Manchester,Separated,Doctorate,Teacher,78097.188,English,Text,Afternoon
HL02108,41,Male,Manchester,Single,Associate Degree,Manager,78927.732,Chinese,Phone,Morning
HL02109,26,Male,London,Married,Associate Degree,Entrepreneur,23757.432,English,Email,Anytime
HL02110,56,Male,Bristol,Widowed,Bachelor's Degree,Lawyer,34388.736,English,Mail,Afternoon
HL02111,53,Female,Birmingham,Single,Doctorate,Salesperson,110103.9,English,Email,Anytime
HL02112,46,Male,Leeds,Divorced,Bachelor's Degree,Teacher,57548.472,English,In-Person Meeting,Morning
HL02113,20,Male,London,Single,Associate Degree,Doctor,11860.2972,Panjabi,Email,Evening
HL02114,27,Female,Nottingham,Single,Bachelor's Degree,Entrepreneur,18583.248,English,Phone,Evening
HL02115,23,Male,Portsmouth,Single,Bachelor's Degree,Entrepreneur,23014.26,Panjabi,Email,Morning
HL02116,30,Male,Manchester,Single,Master's Degree,Lawyer,24044.04,Panjabi,Text,Evening
HL02117,41,Female,Nottingham,Married,Associate Degree,Lawyer,108230.928,French,In-Person Meeting,Morning
HL02118,25,Female,Nottingham,Single,Associate Degree,Teacher,26126.556,Portuguese,Email,Anytime
HL02119,29,Male,Manchester,Divorced,Associate Degree,Manager,128424.48,Urdu,Mail,Morning
HL02120,46,Male,London,Separated,Bachelor's Degree,Salesperson,75819.888,English,Phone,Morning
HL02121,20,Female,Manchester,Single,Master's Degree,Nurse,20350.14,English,Text,Morning
HL02122,37,Male,Bristol,Single,Associate Degree,Doctor,55179.264,Chinese,Phone,Afternoon
HL02123,36,Male,Leeds,Single,Associate Degree,Teacher,20828.412,English,Phone,Evening
HL02124,24,Male,Manchester,Separated,High School Diploma,Entrepreneur,20981.808,Spanish,Phone,Evening
HL02125,43,Male,London,Single,Doctorate,Lawyer,89845.416,English,Email,Morning
HL02126,25,Female,Kingston upon Hull,Single,Doctorate,Doctor,20964.216,English,Email,Anytime
HL02127,25,Female,Birmingham,Single,Bachelor's Degree,Entrepreneur,22140.852,English,Email,Evening
HL02128,26,Male,Sheffield,Single,Associate Degree,Nurse,21660.588,Spanish,Phone,Anytime
HL02129,35,Male,Sheffield,Married,Doctorate,Artist,60441.876,English,Email,Evening
HL02130,41,Male,Coventry,Separated,Associate Degree,Teacher,91869.696,Portuguese,Email,Morning
HL02131,36,Male,Newcastle upon Tyne,Married,Doctorate,Artist,60009.624,English,In-Person Meeting,Evening
HL02132,21,Female,Liverpool,Single,Master's Degree,Nurse,18658.2,English,In-Person Meeting,Afternoon
HL02133,43,Female,Glasgow,Married,Master's Degree,Teacher,54413.016,English,Mail,Morning
HL02134,55,Female,Coventry,Married,Master's Degree,Nurse,60476.292,English,Email,Weekends
HL02135,37,Male,Liverpool,Divorced,Doctorate,Lawyer,77191.716,English,In-Person Meeting,Morning
HL02136,39,Female,London,Married,Bachelor's Degree,Teacher,77682.072,English,Mail,Anytime
HL02137,42,Female,Birmingham,Separated,Doctorate,Lawyer,65486.88,English,Text,Morning
HL02138,42,Male,Coventry,Divorced,Master's Degree,Doctor,120853.32,English,Phone,Afternoon
HL02139,39,Male,Liverpool,Married,Master's Degree,Engineer,94523.04,English,Email,Morning
HL02140,37,Female,London,Single,High School Diploma,Salesperson,108247.428,English,Email,Afternoon
HL02141,26,Female,Liverpool,Single,Associate Degree,Engineer,15663.42,English,Text,Afternoon
HL02142,46,Female,Leeds,Married,Bachelor's Degree,Engineer,63827.844,English,In-Person Meeting,Anytime
HL02143,36,Female,Southampton,Single,Master's Degree,Manager,83339.4,English,In-Person Meeting,Morning
HL02144,63,Female,Sheffield,Divorced,High School Diploma,Nurse,72248.52,English,Email,Afternoon
HL02145,22,Female,Manchester,Married,Master's Degree,Nurse,20363.892,English,Text,Afternoon
HL02146,44,Female,Bristol,Widowed,Doctorate,Salesperson,53879.268,English,Phone,Afternoon
HL02147,34,Male,Leicester,Married,Master's Degree,Manager,101645.58,Chinese,Email,Morning
HL02148,56,Male,Kingston upon Hull,Single,Doctorate,Manager,102167.964,English,Email,Morning
HL02149,46,Male,Liverpool,Married,High School Diploma,Lawyer,67899.564,English,Mail,Evening
HL02150,24,Female,Birmingham,Single,Master's Degree,Entrepreneur,25133.532,English,Text,Evening
HL02151,49,Female,London,Divorced,Master's Degree,Engineer,109024.812,English,Email,Evening
HL02152,41,Male,Bristol,Single,Bachelor's Degree,Artist,120047.52,Panjabi,In-Person Meeting,Afternoon
