Policy_ID,Customer_ID,Product_ID,Purchase_Date,Premium,Coverage
P001812,HL01812,POL200008,3/9/2023,9168.853629,991413.4361
P001813,HL01813,POL200016,4/3/2020,6442.157373,1016524.872
P001818,HL01818,POL200002,1/21/2024,6285.123371,1023664.547
P001820,HL01820,POL200017,1/1/2023,5701.199523,1008403.601
P001821,HL01821,POL200011,2/1/2021,7375.152857,989231.8491
P001822,HL01822,POL200010,11/21/2022,2354.86761,1007233.467
P001827,HL01827,POL200006,3/14/2023,6421.888329,998249.6595
P001829,HL01829,POL200004,6/2/2021,6219.840119,978503.3449
P001833,HL01833,POL200010,2/10/2021,6753.777621,1013395.956
P001834,HL01834,POL200012,12/24/2020,6587.927287,1006412.337
P001835,HL01835,POL200009,2/2/2021,5792.001023,1013454.401
P001849,HL01849,POL200008,3/3/2024,6717.002123,1005515.409
P001857,HL01857,POL200000,10/25/2020,6626.102584,969894.1862
P001858,HL01858,POL200011,2/5/2022,8538.921437,976082.6423
P001859,HL01859,POL200011,11/13/2020,6461.792192,996446.805
P001860,HL01860,POL200001,1/7/2022,7276.241204,1023551.675
P001862,HL01862,POL200009,8/11/2023,5515.585886,1010865.123
P001866,HL01866,POL200000,5/28/2022,8650.450003,989972.8039
P001880,HL01880,POL200017,6/26/2021,6814.70964,1043342.662
P001881,HL01881,POL200011,11/10/2021,8324.262551,1006172.787
P001883,HL01883,POL200010,7/29/2022,7505.756495,1011313.486
P001884,HL01884,POL200009,10/9/2020,8871.637721,1007623.582
P001885,HL01885,POL200007,11/2/2023,6043.529299,951369.1362
P001886,HL01886,POL200008,3/29/2023,7840.59607,1047207.58
P001889,HL01889,POL200001,11/26/2020,6185.528624,971368.7473
P001890,HL01890,POL200018,6/8/2021,9383.419579,1003358.33
P001891,HL01891,POL200008,11/3/2020,6982.136008,953982.8575
P001892,HL01892,POL200008,3/28/2021,7943.611014,983568.9046
P001893,HL01893,POL200012,5/10/2021,7101.415287,1008837.383
P001894,HL01894,POL200000,9/22/2023,8732.440992,999715.2083
P001895,HL01895,POL200003,3/8/2021,8138.333777,1020466.147
P001897,HL01897,POL200008,2/25/2021,6295.831077,980017.4161
P001899,HL01899,POL200007,6/16/2022,4243.333464,1011754.487
P001900,HL01900,POL200000,2/15/2021,6593.750011,999679.6599
P001905,HL01905,POL200006,2/19/2022,5473.485122,991331.5436
P001906,HL01906,POL200004,9/8/2020,5295.640666,998997.8207
P001908,HL01908,POL200011,12/3/2021,8568.639149,1011177.038
P001909,HL01909,POL200006,8/9/2022,6486.46222,1011559.074
P001910,HL01910,POL200005,7/22/2023,8159.275411,1001771.608
P001912,HL01912,POL200003,8/17/2022,7351.550255,998385.915
P001916,HL01916,POL200002,7/9/2023,5326.905708,990450.5684
P001917,HL01917,POL200010,12/6/2021,7786.376864,986631.7691
P001923,HL01923,POL200007,12/1/2023,6751.764684,1025972.122
P001924,HL01924,POL200008,4/23/2023,6442.872237,1021856.131
P001929,HL01929,POL200015,2/13/2023,7622.804826,1012843.907
P001932,HL01932,POL200012,10/15/2022,8082.46828,995060.7862
P001933,HL01933,POL200010,12/6/2022,5924.477838,1001938.584
P001934,HL01934,POL200011,3/1/2021,5363.01713,1005766.306
P001940,HL01940,POL200012,12/21/2020,6971.329766,997984.7693
P001941,HL01941,POL200010,3/19/2021,8503.954419,969864.1714
P001947,HL01947,POL200012,9/10/2021,4446.045208,988118.9375
P001948,HL01948,POL200008,4/20/2023,6896.455569,977230.9915
P001949,HL01949,POL200011,1/6/2024,5332.133116,1010821.318
P001950,HL01950,POL200005,1/2/2024,8626.218724,996657.6918
P001956,HL01956,POL200007,4/28/2021,8595.058286,991608.3681
P001964,HL01964,POL200004,10/9/2020,7726.622162,985771.9554
P001965,HL01965,POL200008,11/23/2020,6322.536521,1015641.463
P001967,HL01967,POL200005,1/13/2021,5876.7113,1015744.402
P001972,HL01972,POL200003,8/10/2023,7284.307865,1001637.327
P001974,HL01974,POL200009,12/17/2020,7721.333738,985744.3042
P001978,HL01978,POL200004,4/6/2022,8123.240181,982392.5044
P001986,HL01986,POL200009,4/14/2023,6593.590827,1031738.475
P001988,HL01988,POL200011,9/9/2023,8192.271061,1003969.903
P001990,HL01990,POL200006,11/26/2021,8884.341594,979764.7533
P001991,HL01991,POL200008,11/12/2022,5507.59543,993845.0236
P002000,HL02000,POL200008,2/9/2022,6654.461618,970471.1747
P002005,HL02005,POL200009,8/14/2022,5573.789921,987578.9091
P002006,HL02006,POL200016,4/19/2022,9026.911269,989631.5048
P002008,HL02008,POL200008,1/16/2023,6255.49707,1012882.95
P002015,HL02015,POL200018,4/10/2021,7287.670281,982294.8504
P002018,HL02018,POL200016,10/31/2023,8339.943603,980187.141
P002021,HL02021,POL200005,1/23/2023,5081.934349,998146.5647
P002022,HL02022,POL200005,4/1/2024,8328.442714,984250.7636
P002030,HL02030,POL200007,1/20/2024,6131.805304,1009455.002
P002032,HL02032,POL200003,11/13/2020,7006.154986,974861.9383
P002035,HL02035,POL200006,7/5/2021,7704.534177,997866.9283
P002038,HL02038,POL200011,8/31/2023,8438.958807,970601.4387
P002040,HL02040,POL200004,4/29/2022,7380.222908,979976.8312
P002044,HL02044,POL200012,1/16/2023,7909.157515,987121.6513
P002046,HL02046,POL200008,12/5/2022,6938.855834,1039616.639
P002052,HL02052,POL200008,2/16/2024,5846.626996,1036286.664
P002054,HL02054,POL200009,1/16/2022,4627.421636,998368.1019
P002055,HL02055,POL200008,10/30/2020,8297.557338,990270.5982
P002060,HL02060,POL200009,12/2/2022,6595.757552,1008742.323
P002063,HL02063,POL200011,10/28/2022,7313.525602,989957.4344
P002064,HL02064,POL200009,12/26/2021,7349.653122,1005809.562
P002066,HL02066,POL200005,4/2/2021,7687.925903,1008332.992
P002070,HL02070,POL200006,6/30/2021,4961.952992,1020032.172
P002073,HL02073,POL200012,2/4/2023,5132.940365,980674.6902
P002079,HL02079,POL200009,11/11/2021,8412.280499,1013413.64
P002082,HL02082,POL200001,3/25/2021,6030.099865,1040999.105
P002084,HL02084,POL200011,3/20/2022,8414.981322,1000105.297
P002090,HL02090,POL200005,1/7/2024,6702.960578,1024600.276
P002094,HL02094,POL200016,2/4/2023,5607.166003,1017476.036
P002096,HL02096,POL200003,12/20/2022,7375.585999,1030636.881
P002097,HL02097,POL200009,1/13/2024,8915.951515,1013131.984
P002101,HL02101,POL200010,3/24/2024,8527.01472,1007373.367
P002104,HL02104,POL200010,12/16/2021,10618.46089,981988.2614
P002106,HL02106,POL200011,12/28/2021,7352.219818,994410.1536
P002107,HL02107,POL200008,7/2/2022,8926.556114,1005594.06
P002108,HL02108,POL200008,10/12/2022,9622.097835,1009969.446
P002111,HL02111,POL200009,2/5/2022,6253.528083,1022668.118
P002112,HL02112,POL200009,6/10/2023,7225.856568,982985.5182
P002117,HL02117,POL200007,12/20/2022,7975.361836,1017690.259
P002119,HL02119,POL200010,3/14/2022,5640.45919,970768.1318
P002120,HL02120,POL200006,2/5/2022,6425.596088,967682.5192
P002122,HL02122,POL200008,1/16/2022,5169.538201,1011048.302
P002125,HL02125,POL200015,10/6/2023,8313.368303,1003587.312
P002130,HL02130,POL200005,12/7/2020,7557.192201,1017172.15
P002135,HL02135,POL200010,1/11/2024,6478.260953,998740.6023
P002137,HL02137,POL200012,1/10/2023,6783.580187,1009502.023
P002138,HL02138,POL200000,5/3/2023,7533.792553,991129.4754
P002139,HL02139,POL200003,2/18/2023,8373.540801,979514.869
P002140,HL02140,POL200009,2/22/2021,7966.511778,992291.0382
P002143,HL02143,POL200000,8/1/2023,6502.099926,1011074.312
P002147,HL02147,POL200009,1/11/2021,5020.678923,1017486.07
P002148,HL02148,POL200009,1/22/2021,5960.702366,1009537.805
P002151,HL02151,POL200006,1/8/2021,4756.806055,995499.2559
P002152,HL02152,POL200004,2/6/2023,6473.489039,965929.1161
P002153,HL02153,POL200007,2/4/2023,7097.651982,1019125.638
P002154,HL02154,POL200012,4/29/2023,7020.161435,1010765.435
P002155,HL02155,POL200006,3/14/2023,7313.157797,1017576.078
P002157,HL02157,POL200001,8/22/2021,6042.907405,1046539.338
P002158,HL02158,POL200008,3/24/2021,7061.749579,1026880.566
P002159,HL02159,POL200003,12/5/2020,5139.700331,1042532.888
P002167,HL02167,POL200010,7/4/2021,4791.604593,981064.0695
P002171,HL02171,POL200009,9/22/2021,7475.755371,1023484.649
P002174,HL02174,POL200011,5/14/2022,5875.960161,1059625.985
P002176,HL02176,POL200010,7/31/2023,7298.795834,995332.1593
P002180,HL02180,POL200008,4/13/2023,8124.762125,988924.9985
P002185,HL02185,POL200015,12/21/2020,7611.22095,998808.4675
P002188,HL02188,POL200011,2/6/2021,5993.020594,995521.088
P002190,HL02190,POL200007,2/14/2023,7253.819691,1003982.251
P002191,HL02191,POL200008,7/26/2021,7204.609157,978567.924
P002192,HL02192,POL200002,8/11/2022,10553.20081,976984.2588
P002195,HL02195,POL200011,5/14/2021,9579.584721,1010079.749
P002196,HL02196,POL200006,6/6/2023,9286.445934,983521.5865
P002197,HL02197,POL200006,9/27/2021,6940.023108,1023793.904
P002199,HL02199,POL200006,8/29/2020,7340.742719,999130.6118
P002202,HL02202,POL200003,4/23/2023,7053.044638,1029955.53
P002204,HL02204,POL200009,4/8/2021,4670.098503,970188.6153
P002205,HL02205,POL200005,7/12/2022,8187.524256,1004476.169
P002214,HL02214,POL200010,8/2/2021,6385.970938,1002213.158
P002215,HL02215,POL200009,10/5/2021,6016.675957,996123.568
P002216,HL02216,POL200009,1/4/2021,7431.345311,1038926.716
P002217,HL02217,POL200012,3/11/2024,5859.702256,1005529.802
P002223,HL02223,POL200011,2/14/2022,6206.020486,1027367.262
P002225,HL02225,POL200005,2/17/2021,5769.708185,966233.1455
P002226,HL02226,POL200009,3/25/2023,6773.408634,984264.6822
P002232,HL02232,POL200017,5/29/2021,6265.747905,971981.1075
P002234,HL02234,POL200009,9/6/2021,9043.044015,976523.0864
P002235,HL02235,POL200008,11/2/2022,4830.680795,1002808.42
P002237,HL02237,POL200005,5/26/2021,5846.959705,993977.0091
P002240,HL02240,POL200002,3/21/2021,7075.354619,989330.1622
P002242,HL02242,POL200006,4/12/2022,7617.499886,983948.7615
P002246,HL02246,POL200006,6/26/2022,7683.243202,1020168.404
P002252,HL02252,POL200010,9/24/2023,6736.051414,1011738.998
P002253,HL02253,POL200008,12/20/2022,8466.749022,1015680.537
P002254,HL02254,POL200009,4/21/2023,8903.32,972566.5662
P002255,HL02255,POL200012,10/17/2022,3535.732592,1000613.436
P002257,HL02257,POL200011,8/9/2021,7043.38573,1016900.25
P002258,HL02258,POL200000,4/24/2021,9503.605352,998511.1565
P002261,HL02261,POL200004,4/19/2022,4923.596863,976820.4211
P002262,HL02262,POL200009,5/9/2023,6973.428705,974889.0824
P002263,HL02263,POL200002,3/28/2021,6652.182261,1009855.791
P002264,HL02264,POL200002,9/29/2023,8363.385882,1036514.775
P002266,HL02266,POL200012,8/14/2023,4797.298809,951864.4738
P002267,HL02267,POL200017,9/6/2020,6622.364575,1000393.948
P002268,HL02268,POL200007,12/16/2020,5278.56748,1017312.687
P002269,HL02269,POL200010,2/6/2024,8075.881377,1022799.539
P002270,HL02270,POL200008,6/17/2022,7136.575239,991240.4631
P002271,HL02271,POL200006,11/9/2021,8730.284072,1029232.841
P002272,HL02272,POL200005,5/10/2022,6253.975954,1017731.058
P002274,HL02274,POL200017,2/6/2024,8220.734752,952604.7534
P002281,HL02281,POL200001,1/25/2024,5253.869693,953804.6301
P002284,HL02284,POL200007,5/2/2023,8774.789016,985458.2754
P002285,HL02285,POL200008,1/5/2022,7880.574525,975766.3563
P002286,HL02286,POL200009,8/28/2021,6179.384696,1003978.702
P002287,HL02287,POL200002,11/30/2021,7598.924468,966800.3645
P002288,HL02288,POL200015,1/25/2023,9549.28046,954430.5394
P002290,HL02290,POL200012,10/12/2022,5223.559387,1020648.895
P002293,HL02293,POL200009,3/23/2021,2876.444633,1023856.826
P002295,HL02295,POL200009,8/4/2021,3589.253553,1021042.11
P002299,HL02299,POL200009,4/16/2022,8741.828147,986173.4925
P002302,HL02302,POL200012,6/13/2023,6798.549424,965137.1122
P002303,HL02303,POL200009,3/31/2021,5853.007175,991413.6167
P002307,HL02307,POL200005,7/17/2022,7418.525836,1028438.051
P002309,HL02309,POL200009,10/6/2021,6989.127264,1025889.156
P002316,HL02316,POL200011,2/1/2024,10021.10596,1003559.862
P002318,HL02318,POL200011,1/11/2021,7197.152976,971714.1032
P002322,HL02322,POL200012,4/21/2022,7679.844728,982561.6615
P002323,HL02323,POL200008,10/27/2021,7111.419539,976024.1978
P002325,HL02325,POL200012,6/29/2021,6589.538448,958237.106
P002326,HL02326,POL200010,7/12/2022,4961.287559,1010012.014
P002329,HL02329,POL200007,12/30/2022,7294.560869,983924.2824
P002333,HL02333,POL200000,12/2/2021,8182.124631,987916.5494
P002335,HL02335,POL200005,7/19/2023,9001.907465,981130.8192
P002337,HL02337,POL200000,2/26/2024,7791.075946,1007179.882
P002339,HL02339,POL200001,2/14/2023,8096.857632,991702.679
P002340,HL02340,POL200016,7/26/2023,8709.770696,1003087.567
P002346,HL02346,POL200015,5/22/2022,8673.822656,1017643.067
P002348,HL02348,POL200018,5/19/2015,7153.533901,1033399.897
P002352,HL02352,POL200005,12/4/2021,5965.803955,979109.9743
P002355,HL02355,POL200012,8/11/2021,8364.493148,987243.378
P002357,HL02357,POL200009,12/29/2022,7089.70883,1006650.85
P002358,HL02358,POL200003,4/7/2022,6674.402991,995340.3847
P002359,HL02359,POL200010,11/30/2023,5661.409834,950151.5111
P002364,HL02364,POL200003,3/17/2021,5510.435273,1042933.773
P002366,HL02366,POL200002,4/20/2021,5567.331741,1004367.744
P002367,HL02367,POL200010,12/1/2022,7155.867637,953823.2954
P002368,HL02368,POL200000,8/11/2023,6293.688817,1001733.797
P002374,HL02374,POL200009,8/11/2021,9044.205525,1001652.972
P002380,HL02380,POL200016,10/1/2024,7157.470314,1024335.83
P002381,HL02381,POL200002,8/28/2023,6678.355636,995962.1291
P002388,HL02388,POL200009,2/19/2021,6974.635091,989758.2413
P002389,HL02389,POL200009,1/23/2021,4594.370483,999679.8233
P002394,HL02394,POL200011,5/20/2023,8478.849975,1019830.101
P002396,HL02396,POL200012,8/27/2023,7770.562776,1004314.656
P002399,HL02399,POL200007,2/21/2021,8236.569118,1016123.465
P002403,HL02403,POL200016,12/8/2021,7674.791088,1010448.056
P002404,HL02404,POL200018,12/22/2020,7478.890373,982332.6687
P002405,HL02405,POL200002,8/31/2022,7926.950069,983774.3735
P002406,HL02406,POL200009,11/15/2023,7021.311401,1012030.644
P002411,HL02411,POL200008,10/11/2020,6314.08533,1026643.511
P002412,HL02412,POL200006,8/4/2022,7025.844869,954307.2221
P002413,HL02413,POL200003,3/3/2023,6519.124008,1014776.422
P002416,HL02416,POL200018,3/6/2023,7730.774162,1006802.266
P002417,HL02417,POL200002,11/21/2020,5624.905249,981491.8001
P002420,HL02420,POL200006,6/16/2022,6702.196598,970301.6193
P002423,HL02423,POL200008,12/4/2020,7921.060258,1007386.619
P002424,HL02424,POL200007,7/22/2021,6245.497152,991396.6318
P002425,HL02425,POL200006,8/31/2021,4376.437141,993299.3634
P002427,HL02427,POL200000,5/15/2021,8730.892803,999554.9211
P002432,HL02432,POL200010,9/12/2023,7904.012346,1023224.246
P002433,HL02433,POL200002,12/1/2021,8258.56014,1016842.649
P002437,HL02437,POL200018,2/5/2024,7919.855447,1011211.44
P002438,HL02438,POL200008,3/23/2023,6434.924144,1009695.601
P002439,HL02439,POL200007,3/7/2023,7958.98122,989883.0849
P002442,HL02442,POL200005,7/14/2023,6225.930384,994888.0448
P002443,HL02443,POL200010,11/21/2022,4625.523751,997363.537
P002444,HL02444,POL200009,9/23/2020,8029.685339,1014427.325
P002445,HL02445,POL200010,7/10/2023,7868.004324,1006004.176
P002446,HL02446,POL200018,11/30/2023,7845.668175,995544.1749
P002447,HL02447,POL200012,9/2/2020,5509.833133,1003371.931
P002448,HL02448,POL200012,1/10/2022,6202.297355,1001289.223
P002452,HL02452,POL200006,11/29/2021,6078.100362,1006608.156
P002456,HL02456,POL200008,9/7/2020,6870.855424,1017706.499
P002458,HL02458,POL200018,2/9/2023,8221.727297,1006273.271
P002460,HL02460,POL200007,3/12/2024,6178.122104,1030288.003
P002462,HL02462,POL200002,10/20/2022,9322.122768,986081.6318
P002465,HL02465,POL200003,2/17/2023,6088.686207,999253.9558
P002468,HL02468,POL200015,9/26/2022,6399.988412,1018276.935
P002469,HL02469,POL200005,3/5/2021,3372.328935,1010988.258
P002475,HL02475,POL200015,9/12/2021,4019.105683,994303.097
P002476,HL02476,POL200002,6/30/2022,5945.599695,1027585.025
P002477,HL02477,POL200008,4/25/2021,5547.739123,970691.9507
P002478,HL02478,POL200015,10/14/2023,5845.620887,1017719.331
P002486,HL02486,POL200008,4/29/2023,4486.274993,1004596.747
P002488,HL02488,POL200007,8/14/2023,5792.011963,997347.7961
P002489,HL02489,POL200008,3/2/2021,6882.564646,1008023.175
P002491,HL02491,POL200017,12/29/2022,6765.558271,977822.6088
P002492,HL02492,POL200010,8/29/2021,5812.544832,993771.5726
P002496,HL02496,POL200006,4/10/2022,6997.519903,1000304.486
P002498,HL02498,POL200008,12/4/2022,5961.933416,969327.9266
P002499,HL02499,POL200005,11/19/2022,5857.431101,994070.7996
P002500,HL02500,POL200003,10/9/2023,4602.696307,1012286.691
P002501,HL02501,POL200010,6/21/2021,9184.890684,982005.4605
P002502,HL02502,POL200006,3/9/2024,7982.082684,991334.2463
P002503,HL02503,POL200008,3/29/2022,7230.594777,979898.1906
P002504,HL02504,POL200011,1/28/2021,6911.433569,1007964.163
P002506,HL02506,POL200012,2/10/2024,9291.548959,997251.2214
P002507,HL02507,POL200012,12/8/2023,7777.476109,968232.913
P002513,HL02513,POL200001,9/17/2021,4693.776997,998276.5344
P002515,HL02515,POL200007,8/23/2021,7969.529072,1000438.955
P002517,HL02517,POL200011,6/28/2022,7058.894582,994667.0275
P002521,HL02521,POL200012,11/19/2022,7382.887054,968943.9165
P002525,HL02525,POL200000,12/2/2022,5409.202409,1020107.661
P002526,HL02526,POL200005,11/3/2020,6131.355236,1031594.224
P002527,HL02527,POL200010,11/17/2020,7536.392507,1012219.479
P002531,HL02531,POL200003,12/7/2020,9455.981136,999820.1499
P002533,HL02533,POL200011,9/26/2023,6588.045554,1048030.461
P002535,HL02535,POL200010,12/13/2023,5869.76355,965121.4059
P002536,HL02536,POL200011,9/14/2020,6798.696271,1020674.749
P002537,HL02537,POL200011,9/4/2023,7072.818052,984003.2536
P002543,HL02543,POL200006,1/14/2024,9111.523189,993309.8495
P002545,HL02545,POL200002,4/5/2021,6530.065121,990267.3012
P002546,HL02546,POL200008,10/17/2020,8313.101825,1000165.615
P002547,HL02547,POL200012,11/14/2022,8844.689542,1005174.857
P002548,HL02548,POL200009,5/10/2023,7043.771231,1019928.507
P002549,HL02549,POL200004,11/26/2022,7762.253892,989491.1249
P002550,HL02550,POL200007,11/27/2020,5925.785629,971778.0427
P002551,HL02551,POL200010,12/24/2020,8633.195528,987986.3536
P002555,HL02555,POL200018,2/28/2019,8263.628915,980497.6836
P002556,HL02556,POL200005,10/3/2021,8182.081602,991160.8847
P002558,HL02558,POL200012,4/14/2021,4722.136089,1027567.873
P002565,HL02565,POL200004,9/1/2022,8882.364091,1014140.942
P002566,HL02566,POL200018,6/1/2022,7886.69603,1014606.256
P002568,HL02568,POL200002,7/30/2023,6827.933667,974232.0956
P002572,HL02572,POL200017,11/30/2021,8458.416282,1011904.062
P002577,HL02577,POL200008,5/31/2021,6129.216273,1023412.147
P002579,HL02579,POL200002,2/8/2024,6428.598164,1012991.971
P002580,HL02580,POL200003,9/23/2021,6304.616002,996579.508
P002581,HL02581,POL200012,11/19/2021,8853.985015,1002331.035
P002583,HL02583,POL200003,3/22/2023,6673.397485,997123.1718
P002586,HL02586,POL200011,5/23/2023,7301.502882,1002027.351
P002591,HL02591,POL200011,12/2/2022,4721.566134,1011889.622
P002594,HL02594,POL200007,6/18/2022,8487.50682,1035846.483
P002603,HL02603,POL200011,9/8/2021,8086.381748,1011854.71
P002605,HL02605,POL200009,12/8/2022,6236.790983,983763.3369
P002606,HL02606,POL200011,3/26/2022,8236.872156,1031435.565
P002607,HL02607,POL200012,8/14/2023,8239.448655,987801.5093
P002610,HL02610,POL200008,12/19/2022,5962.447096,1032918.346
P002615,HL02615,POL200005,1/6/2024,6376.59984,999439.7755
P002619,HL02619,POL200008,11/14/2021,8988.385595,1002862.044
P002620,HL02620,POL200010,10/6/2023,5415.542188,993954.713
P002626,HL02626,POL200006,3/9/2024,8421.271313,987216.9437
P002628,HL02628,POL200010,7/28/2022,9574.217323,1000613.069
P002629,HL02629,POL200005,4/28/2022,7251.977385,1013924.602
P002631,HL02631,POL200007,1/15/2024,6715.152258,1028075.459
P002635,HL02635,POL200005,9/5/2021,7103.696467,999457.8596
P002636,HL02636,POL200018,4/1/2019,6458.044055,1012481.624
P002637,HL02637,POL200016,11/27/2023,8095.422243,1006542.959
P002639,HL02639,POL200011,4/14/2022,8939.418158,968175.2917
P002640,HL02640,POL200005,4/24/2023,6652.659215,996905.7111
P002641,HL02641,POL200010,4/30/2021,8388.929168,1004445.111
P002643,HL02643,POL200008,4/24/2023,6835.129311,982964.6236
P002650,HL02650,POL200008,10/21/2021,6652.24995,984348.0284
P002659,HL02659,POL200008,5/29/2022,5854.776951,997833.0443
P002660,HL02660,POL200009,7/6/2021,9055.188754,1009507.457
P002665,HL02665,POL200004,4/13/2022,6325.982202,996445.4233
P002667,HL02667,POL200008,3/11/2023,8692.838334,982033.0703
P002675,HL02675,POL200001,1/4/2023,6446.820376,1004815.057
P002679,HL02679,POL200009,2/11/2022,6786.321132,961943.2023
P002680,HL02680,POL200008,1/8/2021,5570.925734,990708.9845
P002682,HL02682,POL200006,11/15/2022,6877.655484,989806.4708
P002683,HL02683,POL200005,4/14/2023,5750.193495,1003615.182
P002686,HL02686,POL200009,4/18/2023,9306.336433,988890.9765
P002692,HL02692,POL200008,4/21/2023,5347.233828,1007996.079
P002693,HL02693,POL200008,12/21/2020,9197.152514,1025310.956
P002698,HL02698,POL200001,7/27/2023,7286.91379,1005422.649
P002701,HL02701,POL200012,7/24/2023,7893.161446,984221.0463
P002707,HL02707,POL200010,3/3/2024,6724.043345,993942.0589
P002709,HL02709,POL200011,1/22/2024,5422.479876,1002927.639
P002712,HL02712,POL200009,12/27/2023,8050.193423,1006746.884
P002713,HL02713,POL200012,6/1/2021,6418.481504,1005278.079
P002717,HL02717,POL200006,5/1/2021,6155.817294,993820.5126
P002718,HL02718,POL200004,12/24/2020,5437.173994,1006967.692
P002721,HL02721,POL200015,6/27/2023,7612.584775,961445.4403
P002722,HL02722,POL200016,1/6/2022,6219.571989,1021303.096
P002728,HL02728,POL200008,5/29/2023,5254.840551,977526.3967
P002732,HL02732,POL200012,11/10/2022,6437.877668,976364.2799
P002733,HL02733,POL200010,3/20/2023,6091.057145,1004299.782
P002736,HL02736,POL200005,9/3/2023,7389.330808,976074.4537
P002740,HL02740,POL200007,10/8/2021,3642.447768,992061.9897
P002741,HL02741,POL200000,11/15/2021,6911.624385,1003192.481
P002743,HL02743,POL200006,6/3/2023,9023.855805,997605.8292
P002744,HL02744,POL200008,3/5/2023,7619.563589,1009643.097
P002746,HL02746,POL200004,10/8/2023,7802.942532,986194.3597
P002747,HL02747,POL200009,5/9/2021,7306.95558,1014452.575
P002756,HL02756,POL200010,10/7/2020,7086.823897,964626.9501
P002760,HL02760,POL200012,1/22/2021,9734.253139,969671.7869
P002763,HL02763,POL200005,2/19/2024,7499.445059,1014794.135
P002768,HL02768,POL200009,7/9/2023,5529.849777,983634.9568
P002772,HL02772,POL200003,8/21/2021,6276.692742,1009476.002
P002774,HL02774,POL200015,10/17/2018,8409.470616,988129.1848
P002777,HL02777,POL200003,11/23/2023,9735.18767,960880.5849
P002779,HL02779,POL200012,1/30/2024,5400.806647,976845.2871
P002781,HL02781,POL200009,7/8/2021,4453.035001,999418.4836
P002783,HL02783,POL200004,4/2/2023,7462.676295,984059.8549
P002784,HL02784,POL200006,2/14/2024,3973.342506,1043622.424
P002790,HL02790,POL200012,5/12/2022,7874.788378,1012808.672
P002791,HL02791,POL200009,7/30/2021,6296.056373,1021678.979
P002793,HL02793,POL200008,11/15/2021,7111.410128,986004.2732
P002796,HL02796,POL200012,3/21/2022,6832.4443,1019405.723
P002801,HL02801,POL200009,12/26/2023,6700.816458,1003592.687
P002803,HL02803,POL200005,12/6/2023,8665.475858,972971.4217
P002804,HL02804,POL200006,1/25/2021,8556.855775,1007031.222
P002807,HL02807,POL200008,2/1/2021,5828.085086,976294.4563
P002808,HL02808,POL200012,4/4/2021,7062.56362,1019714.66
P002809,HL02809,POL200009,7/31/2023,9117.091174,983831.0603
P002810,HL02810,POL200007,1/20/2024,9557.149574,978397.4569
P002814,HL02814,POL200011,11/19/2023,5059.041716,1010848.367
P002816,HL02816,POL200000,12/30/2022,5288.701279,1004885.51
P002818,HL02818,POL200011,1/29/2023,7052.452775,967439.1369
P002819,HL02819,POL200010,11/26/2023,5585.026791,996704.1407
P002824,HL02824,POL200007,9/3/2022,6290.661182,989724.0449
P002826,HL02826,POL200008,7/22/2022,7277.621902,987270.2725
P002827,HL02827,POL200004,6/16/2021,5983.153984,1020828.642
P002829,HL02829,POL200009,1/28/2022,7522.641044,1005417.042
P002830,HL02830,POL200009,3/9/2022,5060.063448,970124.8497
P002831,HL02831,POL200008,7/23/2022,8013.65581,1026123.072
P002836,HL02836,POL200001,3/12/2024,6634.792504,999705.9203
P002837,HL02837,POL200000,4/19/2023,5480.828876,994691.4989
P002840,HL02840,POL200011,12/26/2021,7153.42651,1012518.653
P002843,HL02843,POL200003,8/13/2017,7620.91889,1005438.084
P002844,HL02844,POL200004,1/9/2022,6433.198609,1021808.451
P002846,HL02846,POL200005,4/12/2023,6544.601303,985557.0784
P002847,HL02847,POL200006,1/2/2023,5302.162445,1004715.154
P002848,HL02848,POL200010,3/21/2021,7513.692578,999249.9021
P002854,HL02854,POL200008,2/6/2024,7367.219292,986266.424
P002855,HL02855,POL200004,3/25/2022,6715.128029,982280.3508
P002857,HL02857,POL200007,12/12/2021,5426.018951,998185.456
P002858,HL02858,POL200008,11/7/2020,5555.572288,980798.4415
P002859,HL02859,POL200006,9/4/2020,5987.456266,960211.6237
P002860,HL02860,POL200008,8/31/2021,6737.011995,1005034.568
P002862,HL02862,POL200016,11/6/2023,7593.389634,988731.2184
P002863,HL02863,POL200008,10/27/2023,6282.841513,987356.6295
P002864,HL02864,POL200007,11/30/2022,7944.053044,997618.3536
P002865,HL02865,POL200012,11/25/2023,4413.216627,987532.3078
P002868,HL02868,POL200005,9/24/2021,5505.944364,990768.8455
P002870,HL02870,POL200012,4/6/2021,6567.232337,979375.6473
P002873,HL02873,POL200009,2/10/2023,4790.91544,997773.7177
P002878,HL02878,POL200002,9/6/2022,6729.75757,992591.7325
P002879,HL02879,POL200000,7/13/2023,8976.042893,993840.2756
P002880,HL02880,POL200004,3/24/2023,7384.498359,1012127.093
P002881,HL02881,POL200000,5/22/2021,9664.760237,1016198.819
P002883,HL02883,POL200018,10/21/2020,8435.063506,1007436.451
P002887,HL02887,POL200011,8/18/2021,6350.178628,982738.5483
P002890,HL02890,POL200006,6/1/2023,7902.787149,1016433.963
P002892,HL02892,POL200006,5/28/2023,7845.737026,1032083.755
P002895,HL02895,POL200011,5/16/2023,6114.824632,1020241.24
P002900,HL02900,POL200002,5/7/2021,4730.313979,993051.7399
P002904,HL02904,POL200006,12/9/2023,7941.413206,1028169.408
